entidad_id,fecha,muestreo,peso_fresco,peso_seco,porcentaje_humedad,zona_id,zona,variedad_id,variedad,tratamiento_entrada_id,tratamiento_entrada,tratamiento_salida_id,tratamiento_salida,ue,_merge
327,2024-05-17,M2,0.4169,0.2069999999999999,49.65219477092828,4,santa ana,0,regina,2,zn+eth,13,,28,both
328,2024-05-17,M2,0.3065,0.1542999999999999,50.34257748776509,4,santa ana,0,regina,1,fsh,13,,29,both
329,2024-05-17,M2,0.3145,0.1565,49.76152623211447,4,santa ana,0,regina,5,aba,13,,30,both
300,2024-05-31,M3,0.4379,0.2115,48.298698332952725,4,santa ana,0,regina,2,zn+eth,15,dormex 2% + break,1,both
301,2024-05-31,M3,0.5352,0.2793,52.18609865470852,4,santa ana,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
302,2024-05-31,M3,0.4694,0.2319999999999999,49.42479761397529,4,santa ana,0,regina,0,control,12,erger 5% + nca 4%,3,both
303,2024-05-31,M3,0.4556,0.2332,51.185250219490776,4,santa ana,0,regina,3,zn+u+eth,6,control,4,both
304,2024-05-31,M3,0.3522999999999999,0.1655,46.97700823162078,4,santa ana,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
305,2024-05-31,M3,0.5695,0.2772,48.674275680421424,4,santa ana,0,regina,5,aba,15,dormex 2% + break,6,both
306,2024-05-31,M3,0.6427,0.3402,52.93293916290649,4,santa ana,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
307,2024-05-31,M3,0.5307,0.2585,48.70925193141135,4,santa ana,0,regina,0,control,6,control,8,both
308,2024-05-31,M3,0.4542,0.232,51.07881990312638,4,santa ana,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
309,2024-05-31,M3,0.409,0.1882,46.01466992665037,4,santa ana,0,regina,5,aba,6,control,10,both
310,2024-05-31,M3,0.2615,0.1533,58.62332695984704,4,santa ana,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
311,2024-05-31,M3,0.6608999999999999,0.3346,50.62793160841278,4,santa ana,0,regina,4,ethephon,15,dormex 2% + break,12,both
312,2024-05-31,M3,0.7732,0.387,50.0517330574237,4,santa ana,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
313,2024-05-31,M3,0.6059,0.2950999999999999,48.70440666776695,4,santa ana,0,regina,5,aba,12,erger 5% + nca 4%,14,both
314,2024-05-31,M3,0.3815,0.1845,48.36173001310616,4,santa ana,0,regina,1,fsh,15,dormex 2% + break,15,both
315,2024-05-31,M3,0.0841,0.0307,36.50416171224733,4,santa ana,0,regina,0,control,6,control,16,both
316,2024-05-31,M3,0.4588,0.2243,48.88840453356582,4,santa ana,0,regina,4,ethephon,6,control,17,both
317,2024-05-31,M3,0.2262,0.1049,46.37488947833774,4,santa ana,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
318,2024-05-31,M3,0.4021,0.1887,46.92862472021885,4,santa ana,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
319,2024-05-31,M3,0.2373,0.1216999999999999,51.28529287821322,4,santa ana,0,regina,1,fsh,15,dormex 2% + break,20,both
320,2024-05-31,M3,0.6889,0.3205,46.52344317027145,4,santa ana,0,regina,3,zn+u+eth,13,,21,both
321,2024-05-31,M3,0.3409,0.156,45.761220299207984,4,santa ana,0,regina,2,zn+eth,13,,22,both
322,2024-05-31,M3,0.3625,0.1696,46.78620689655173,4,santa ana,0,regina,0,control,13,,23,both
323,2024-05-31,M3,0.2476,0.096,38.77221324717288,4,santa ana,0,regina,5,aba,13,,24,both
324,2024-05-31,M3,0.3916,0.188,48.00817160367722,4,santa ana,0,regina,3,zn+u+eth,13,,25,both
325,2024-05-31,M3,0.3281999999999999,0.1446,44.05850091407679,4,santa ana,0,regina,4,ethephon,13,,26,both
326,2024-05-31,M3,0.3872,0.1887,48.73450413223142,4,santa ana,0,regina,0,control,13,,27,both
327,2024-05-31,M3,0.6440999999999999,0.2989,46.40583760285671,4,santa ana,0,regina,2,zn+eth,13,,28,both
328,2024-05-31,M3,0.3468,0.1980999999999999,57.12226066897347,4,santa ana,0,regina,1,fsh,13,,29,both
329,2024-05-31,M3,0.6359999999999999,0.3757,59.072327044025165,4,santa ana,0,regina,5,aba,13,,30,both
300,2024-06-27,M4,0.3414,0.1689,49.47275922671353,4,santa ana,0,regina,2,zn+eth,15,dormex 2% + break,1,both
301,2024-06-27,M4,0.4913999999999999,0.2467,50.20350020350021,4,santa ana,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
302,2024-06-27,M4,0.4628,0.2301,49.71910112359552,4,santa ana,0,regina,0,control,12,erger 5% + nca 4%,3,both
303,2024-06-27,M4,0.4423999999999999,0.2215,50.06781193490056,4,santa ana,0,regina,3,zn+u+eth,6,control,4,both
304,2024-06-27,M4,0.4211,0.2088999999999999,49.60816908097839,4,santa ana,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
305,2024-06-27,M4,0.3194,0.158,49.46775203506574,4,santa ana,0,regina,5,aba,15,dormex 2% + break,6,both
306,2024-06-27,M4,0.3024,0.1479,48.90873015873017,4,santa ana,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
307,2024-06-27,M4,0.2858999999999999,0.1392,48.68835257082898,4,santa ana,0,regina,0,control,6,control,8,both
308,2024-06-27,M4,0.4463,0.2208999999999999,49.49585480618417,4,santa ana,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
309,2024-06-27,M4,0.4308,0.2077,48.212627669452175,4,santa ana,0,regina,5,aba,6,control,10,both
310,2024-06-27,M4,0.3289999999999999,0.1581,48.05471124620062,4,santa ana,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
311,2024-06-27,M4,0.6663000000000001,0.3203,48.07143929161037,4,santa ana,0,regina,4,ethephon,15,dormex 2% + break,12,both
312,2024-06-27,M4,0.4195,0.2025,48.27175208581646,4,santa ana,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
313,2024-06-27,M4,0.5936999999999999,0.2776,46.757621694458486,4,santa ana,0,regina,5,aba,12,erger 5% + nca 4%,14,both
315,2024-06-27,M4,0.3622,0.1773,48.95085588072888,4,santa ana,0,regina,0,control,6,control,16,both
316,2024-06-27,M4,0.4347,0.2146,49.367379802162425,4,santa ana,0,regina,4,ethephon,6,control,17,both
317,2024-06-27,M4,0.4164,0.2047999999999999,49.18347742555236,4,santa ana,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
318,2024-06-27,M4,0.3636,0.1733,47.66226622662266,4,santa ana,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
319,2024-06-27,M4,0.3178,0.1557,48.99307740717432,4,santa ana,0,regina,1,fsh,15,dormex 2% + break,20,both
320,2024-06-27,M4,0.5885,0.2863,48.649107901444346,4,santa ana,0,regina,3,zn+u+eth,13,,21,both
321,2024-06-27,M4,0.5382,0.2639,49.033816425120776,4,santa ana,0,regina,2,zn+eth,13,,22,both
322,2024-06-27,M4,0.3644,0.1751,48.05159165751922,4,santa ana,0,regina,0,control,13,,23,both
323,2024-06-27,M4,0.4785,0.2174999999999999,45.454545454545446,4,santa ana,0,regina,5,aba,13,,24,both
324,2024-06-27,M4,0.4332,0.2089999999999999,48.24561403508771,4,santa ana,0,regina,3,zn+u+eth,13,,25,both
325,2024-06-27,M4,0.7141,0.3493,48.91471782663493,4,santa ana,0,regina,4,ethephon,13,,26,both
326,2024-06-27,M4,0.4471999999999999,0.2159999999999999,48.3005366726297,4,santa ana,0,regina,0,control,13,,27,both
327,2024-06-27,M4,0.594,0.2964,49.8989898989899,4,santa ana,0,regina,2,zn+eth,13,,28,both
328,2024-06-27,M4,0.3221,0.1588999999999999,49.33250543309529,4,santa ana,0,regina,1,fsh,13,,29,both
329,2024-06-27,M4,0.3959,0.1954,49.355897954028805,4,santa ana,0,regina,5,aba,13,,30,both
330,2024-04-25,M1,0.2601,0.1231999999999999,47.36639753940791,6,sarmiento,0,regina,2,zn+eth,15,dormex 2% + break,1,both
331,2024-04-25,M1,0.3883999999999999,0.1848999999999999,47.60556127703399,6,sarmiento,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
332,2024-04-25,M1,0.4913,0.2288,46.570323631182575,6,sarmiento,0,regina,0,control,12,erger 5% + nca 4%,3,both
333,2024-04-25,M1,0.4662999999999999,0.2182999999999999,46.81535492172421,6,sarmiento,0,regina,3,zn+u+eth,6,control,4,both
334,2024-04-25,M1,0.5559999999999999,0.2663,47.8956834532374,6,sarmiento,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
335,2024-04-25,M1,0.7024999999999999,0.3298,46.94661921708187,6,sarmiento,0,regina,5,aba,15,dormex 2% + break,6,both
336,2024-04-25,M1,0.5096999999999999,0.2412,47.32195409064156,6,sarmiento,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
337,2024-04-25,M1,0.6514,0.3046999999999999,46.77617439361375,6,sarmiento,0,regina,0,control,6,control,8,both
338,2024-04-25,M1,0.7084,0.3348,47.26143421795595,6,sarmiento,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
339,2024-04-25,M1,0.5634,0.2666999999999999,47.337593184238536,6,sarmiento,0,regina,5,aba,6,control,10,both
340,2024-04-25,M1,0.5584,0.2608,46.704871060171925,6,sarmiento,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
341,2024-04-25,M1,0.6209,0.2951,47.52778225157031,6,sarmiento,0,regina,4,ethephon,15,dormex 2% + break,12,both
342,2024-04-25,M1,0.7643,0.3635,47.559858694230016,6,sarmiento,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
343,2024-04-25,M1,0.6396999999999999,0.3043,47.56917304986713,6,sarmiento,0,regina,5,aba,12,erger 5% + nca 4%,14,both
344,2024-04-25,M1,0.6025,0.2739999999999999,45.4771784232365,6,sarmiento,0,regina,1,fsh,15,dormex 2% + break,15,both
345,2024-04-25,M1,0.5788,0.2652,45.81893572909468,6,sarmiento,0,regina,0,control,6,control,16,both
346,2024-04-25,M1,0.4324,0.2006,46.392229417206295,6,sarmiento,0,regina,4,ethephon,6,control,17,both
347,2024-04-25,M1,0.6835,0.3204,46.87637161667886,6,sarmiento,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
348,2024-04-25,M1,0.5778,0.265,45.86362062997578,6,sarmiento,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
349,2024-04-25,M1,0.5773,0.26,45.0372423350078,6,sarmiento,0,regina,1,fsh,15,dormex 2% + break,20,both
350,2024-04-25,M1,0.3956999999999999,0.1811,45.766995198382624,6,sarmiento,0,regina,3,zn+u+eth,13,,21,both
351,2024-04-25,M1,0.5057,0.2347,46.41091556258651,6,sarmiento,0,regina,2,zn+eth,13,,22,both
352,2024-04-25,M1,0.4787,0.2179,45.51911426780866,6,sarmiento,0,regina,0,control,13,,23,both
353,2024-04-25,M1,0.5496,0.2493,45.36026200873364,6,sarmiento,0,regina,5,aba,13,,24,both
354,2024-04-25,M1,0.5703,0.2646,46.39663335086796,6,sarmiento,0,regina,3,zn+u+eth,13,,25,both
355,2024-04-25,M1,0.3475,0.161,46.33093525179855,6,sarmiento,0,regina,4,ethephon,13,,26,both
356,2024-04-25,M1,0.5287999999999999,0.2465999999999999,46.63388804841149,6,sarmiento,0,regina,0,control,13,,27,both
357,2024-04-25,M1,0.6806000000000001,0.3126,45.93006171025565,6,sarmiento,0,regina,2,zn+eth,13,,28,both
358,2024-04-25,M1,0.3907999999999999,0.1794,45.905834186284565,6,sarmiento,0,regina,1,fsh,13,,29,both
359,2024-04-25,M1,0.2895,0.1316999999999999,45.4922279792746,6,sarmiento,0,regina,5,aba,13,,30,both
330,2024-05-17,M2,0.5932999999999999,0.2759,46.50261250632058,6,sarmiento,0,regina,2,zn+eth,15,dormex 2% + break,1,both
331,2024-05-17,M2,0.5004,0.2400999999999999,47.981614708233415,6,sarmiento,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
332,2024-05-17,M2,0.4956,0.2368,47.78046811945117,6,sarmiento,0,regina,0,control,12,erger 5% + nca 4%,3,both
333,2024-05-17,M2,0.4624,0.2195999999999999,47.49134948096885,6,sarmiento,0,regina,3,zn+u+eth,6,control,4,both
334,2024-05-17,M2,0.4287999999999999,0.2162,50.41977611940299,6,sarmiento,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
335,2024-05-17,M2,0.8921000000000001,0.4212999999999999,47.225647348951895,6,sarmiento,0,regina,5,aba,15,dormex 2% + break,6,both
336,2024-05-17,M2,0.3382,0.1621,47.93021880544057,6,sarmiento,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
337,2024-05-17,M2,0.4693,0.2244,47.81589601534199,6,sarmiento,0,regina,0,control,6,control,8,both
338,2024-05-17,M2,0.6725,0.3154,46.89962825278811,6,sarmiento,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
339,2024-05-17,M2,0.5186999999999999,0.2454,47.31058415268943,6,sarmiento,0,regina,5,aba,6,control,10,both
340,2024-05-17,M2,0.6616,0.3153999999999999,47.67230955259975,6,sarmiento,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
341,2024-05-17,M2,0.6023999999999999,0.289,47.97476759628156,6,sarmiento,0,regina,4,ethephon,15,dormex 2% + break,12,both
342,2024-05-17,M2,0.74,0.3465,46.82432432432432,6,sarmiento,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
343,2024-05-17,M2,0.6495000000000001,0.3032,46.682063125481136,6,sarmiento,0,regina,5,aba,12,erger 5% + nca 4%,14,both
344,2024-05-17,M2,0.5144,0.2395,46.55909797822706,6,sarmiento,0,regina,1,fsh,15,dormex 2% + break,15,both
345,2024-05-17,M2,0.5510999999999999,0.2657,48.21266557793505,6,sarmiento,0,regina,0,control,6,control,16,both
346,2024-05-17,M2,0.4979,0.2399,48.18236593693513,6,sarmiento,0,regina,4,ethephon,6,control,17,both
347,2024-05-17,M2,0.604,0.2801,46.37417218543047,6,sarmiento,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
348,2024-05-17,M2,0.8153,0.3916,48.03139948485221,6,sarmiento,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
349,2024-05-17,M2,0.6871999999999999,0.3278,47.700814901047735,6,sarmiento,0,regina,1,fsh,15,dormex 2% + break,20,both
350,2024-05-17,M2,0.512,0.2397,46.81640625,6,sarmiento,0,regina,3,zn+u+eth,13,,21,both
351,2024-05-17,M2,0.6194,0.293,47.30384242815629,6,sarmiento,0,regina,2,zn+eth,13,,22,both
352,2024-05-17,M2,0.4257,0.1988999999999999,46.723044397462985,6,sarmiento,0,regina,0,control,13,,23,both
353,2024-05-17,M2,0.3129999999999999,0.1473,47.060702875399365,6,sarmiento,0,regina,5,aba,13,,24,both
354,2024-05-17,M2,0.5761999999999999,0.2718999999999999,47.18847622353349,6,sarmiento,0,regina,3,zn+u+eth,13,,25,both
355,2024-05-17,M2,0.5231,0.2499999999999999,47.79200917606576,6,sarmiento,0,regina,4,ethephon,13,,26,both
356,2024-05-17,M2,0.4513,0.2092,46.35497451805894,6,sarmiento,0,regina,0,control,13,,27,both
357,2024-05-17,M2,0.37,0.1731,46.783783783783775,6,sarmiento,0,regina,2,zn+eth,13,,28,both
358,2024-05-17,M2,0.6028,0.2729,45.27206370272063,6,sarmiento,0,regina,1,fsh,13,,29,both
359,2024-05-17,M2,0.3912,0.1835999999999999,46.93251533742331,6,sarmiento,0,regina,5,aba,13,,30,both
330,2024-05-31,M3,0.6186,0.2864,46.29809246686065,6,sarmiento,0,regina,2,zn+eth,15,dormex 2% + break,1,both
331,2024-05-31,M3,0.6962,0.3119,44.80034472852629,6,sarmiento,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
332,2024-05-31,M3,0.446,0.2048,45.91928251121075,6,sarmiento,0,regina,0,control,12,erger 5% + nca 4%,3,both
333,2024-05-31,M3,0.3953,0.1775999999999999,44.92790285858841,6,sarmiento,0,regina,3,zn+u+eth,6,control,4,both
334,2024-05-31,M3,0.4937999999999999,0.1353999999999999,27.42000810044552,6,sarmiento,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
335,2024-05-31,M3,0.3193999999999999,0.2401999999999999,75.2035065748278,6,sarmiento,0,regina,5,aba,15,dormex 2% + break,6,both
336,2024-05-31,M3,0.5859,0.2733,46.64618535586278,6,sarmiento,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
337,2024-05-31,M3,0.4944999999999999,0.2244,45.37917087967645,6,sarmiento,0,regina,0,control,6,control,8,both
338,2024-05-31,M3,0.6031,0.2769,45.912783949593766,6,sarmiento,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
339,2024-05-31,M3,0.6477999999999999,0.2965,45.77029947514666,6,sarmiento,0,regina,5,aba,6,control,10,both
340,2024-05-31,M3,0.5459,0.2493,45.66770470782194,6,sarmiento,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
341,2024-05-31,M3,0.4309999999999999,0.1963,45.54524361948957,6,sarmiento,0,regina,4,ethephon,15,dormex 2% + break,12,both
342,2024-05-31,M3,0.9586,0.4417,46.07761318589611,6,sarmiento,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
343,2024-05-31,M3,0.8669999999999999,0.3951,45.57093425605537,6,sarmiento,0,regina,5,aba,12,erger 5% + nca 4%,14,both
344,2024-05-31,M3,0.7499,0.3424,45.65942125616748,6,sarmiento,0,regina,1,fsh,15,dormex 2% + break,15,both
345,2024-05-31,M3,0.4571999999999999,0.2144,46.89413823272091,6,sarmiento,0,regina,0,control,6,control,16,both
346,2024-05-31,M3,0.6545,0.3029,46.27960275019099,6,sarmiento,0,regina,4,ethephon,6,control,17,both
347,2024-05-31,M3,0.5741,0.2618,45.60181153109214,6,sarmiento,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
348,2024-05-31,M3,0.3002,0.1363999999999999,45.43637574950033,6,sarmiento,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
349,2024-05-31,M3,0.5633,0.2557,45.39321853364105,6,sarmiento,0,regina,1,fsh,15,dormex 2% + break,20,both
350,2024-05-31,M3,0.6437999999999999,0.2928,45.47996272134204,6,sarmiento,0,regina,3,zn+u+eth,13,,21,both
351,2024-05-31,M3,0.4797,0.212,44.19428809672712,6,sarmiento,0,regina,2,zn+eth,13,,22,both
352,2024-05-31,M3,0.6596,0.2971,45.0424499696786,6,sarmiento,0,regina,0,control,13,,23,both
353,2024-05-31,M3,0.71,0.3173,44.69014084507043,6,sarmiento,0,regina,5,aba,13,,24,both
354,2024-05-31,M3,0.6898,0.3203999999999999,46.44824586836764,6,sarmiento,0,regina,3,zn+u+eth,13,,25,both
355,2024-05-31,M3,0.2913,0.1347,46.24098867147271,6,sarmiento,0,regina,4,ethephon,13,,26,both
356,2024-05-31,M3,0.7637,0.3442,45.07005368600236,6,sarmiento,0,regina,0,control,13,,27,both
357,2024-05-31,M3,0.6139000000000001,0.2786,45.38198403648802,6,sarmiento,0,regina,2,zn+eth,13,,28,both
358,2024-05-31,M3,0.563,0.2573,45.70159857904086,6,sarmiento,0,regina,1,fsh,13,,29,both
359,2024-05-31,M3,0.407,0.1858,45.65110565110566,6,sarmiento,0,regina,5,aba,13,,30,both
330,2024-06-27,M4,0.4208,0.2009,47.742395437262346,6,sarmiento,0,regina,2,zn+eth,15,dormex 2% + break,1,both
331,2024-06-27,M4,0.5992000000000001,0.2909,48.54806408544727,6,sarmiento,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
332,2024-06-27,M4,0.3904999999999999,0.1898,48.6043533930858,6,sarmiento,0,regina,0,control,12,erger 5% + nca 4%,3,both
333,2024-06-27,M4,0.3897,0.1855,47.600718501411336,6,sarmiento,0,regina,3,zn+u+eth,6,control,4,both
334,2024-06-27,M4,0.7069000000000001,0.3414,48.29537416890648,6,sarmiento,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
335,2024-06-27,M4,0.54,0.26,48.14814814814815,6,sarmiento,0,regina,5,aba,15,dormex 2% + break,6,both
336,2024-06-27,M4,0.7361,0.3560999999999999,48.37657926912104,6,sarmiento,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
337,2024-06-27,M4,0.7355,0.3481,47.32834806254249,6,sarmiento,0,regina,0,control,6,control,8,both
338,2024-06-27,M4,0.6599999999999999,0.3170999999999999,48.04545454545454,6,sarmiento,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
339,2024-06-27,M4,0.8114999999999999,0.3816,47.02402957486137,6,sarmiento,0,regina,5,aba,6,control,10,both
340,2024-06-27,M4,0.6304,0.3001999999999999,47.62055837563452,6,sarmiento,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
341,2024-06-27,M4,0.7232999999999999,0.352,48.665837135351865,6,sarmiento,0,regina,4,ethephon,15,dormex 2% + break,12,both
342,2024-06-27,M4,0.7337,0.3506,47.785198309935936,6,sarmiento,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
343,2024-06-27,M4,0.876,0.4143,47.2945205479452,6,sarmiento,0,regina,5,aba,12,erger 5% + nca 4%,14,both
344,2024-06-27,M4,0.6258,0.3049,48.72163630552893,6,sarmiento,0,regina,1,fsh,15,dormex 2% + break,15,both
345,2024-06-27,M4,0.761,0.3631999999999999,47.72667542706965,6,sarmiento,0,regina,0,control,6,control,16,both
346,2024-06-27,M4,0.826,0.3977999999999999,48.15980629539951,6,sarmiento,0,regina,4,ethephon,6,control,17,both
347,2024-06-27,M4,0.4704,0.2253,47.89540816326531,6,sarmiento,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
348,2024-06-27,M4,0.8337,0.3937,47.22322178241574,6,sarmiento,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
349,2024-06-27,M4,0.6927,0.3185,45.97950050526924,6,sarmiento,0,regina,1,fsh,15,dormex 2% + break,20,both
350,2024-06-27,M4,0.9672,0.4504999999999999,46.57775020678246,6,sarmiento,0,regina,3,zn+u+eth,13,,21,both
351,2024-06-27,M4,0.6958,0.3303999999999999,47.484909456740446,6,sarmiento,0,regina,2,zn+eth,13,,22,both
352,2024-06-27,M4,0.5527,0.2651,47.96453772390085,6,sarmiento,0,regina,0,control,13,,23,both
353,2024-06-27,M4,0.5735,0.2683999999999999,46.80034873583261,6,sarmiento,0,regina,5,aba,13,,24,both
354,2024-06-27,M4,0.7643,0.368,48.14863273583671,6,sarmiento,0,regina,3,zn+u+eth,13,,25,both
355,2024-06-27,M4,0.728,0.3486,47.88461538461539,6,sarmiento,0,regina,4,ethephon,13,,26,both
356,2024-06-27,M4,0.6036999999999999,0.28,46.38065264204075,6,sarmiento,0,regina,0,control,13,,27,both
357,2024-06-27,M4,0.8057000000000001,0.3746,46.49373215837161,6,sarmiento,0,regina,2,zn+eth,13,,28,both
358,2024-06-27,M4,0.6399,0.3064,47.8824816377559,6,sarmiento,0,regina,1,fsh,13,,29,both
359,2024-06-27,M4,0.6633,0.3168999999999999,47.77627016432986,6,sarmiento,0,regina,5,aba,13,,30,both
360,2024-05-25,M1,0.5308999999999999,0.249,46.901488039178766,6,sarmiento,2,kordia,2,zn+eth,15,dormex 2% + break,1,both
361,2024-05-25,M1,0.384,0.1812,47.1875,6,sarmiento,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
362,2024-05-25,M1,0.4795,0.2305999999999999,48.091762252346186,6,sarmiento,2,kordia,0,control,12,erger 5% + nca 4%,3,both
363,2024-05-25,M1,0.2983,0.1443,48.37412001340932,6,sarmiento,2,kordia,3,zn+u+eth,6,control,4,both
364,2024-05-25,M1,0.4510999999999999,0.2110999999999999,46.79671913101308,6,sarmiento,2,kordia,4,ethephon,12,erger 5% + nca 4%,5,both
365,2024-05-25,M1,0.598,0.2845999999999999,47.59197324414715,6,sarmiento,2,kordia,5,aba,15,dormex 2% + break,6,both
366,2024-05-25,M1,0.5266,0.2478,47.05658944170148,6,sarmiento,2,kordia,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
367,2024-05-25,M1,0.5660000000000001,0.2756999999999999,48.71024734982331,6,sarmiento,2,kordia,0,control,6,control,8,both
368,2024-05-25,M1,0.7104,0.3388,47.69144144144144,6,sarmiento,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
369,2024-05-25,M1,0.5335,0.2509,47.02905342080601,6,sarmiento,2,kordia,5,aba,6,control,10,both
370,2024-05-25,M1,0.5147,0.2432,47.25082572372256,6,sarmiento,2,kordia,2,zn+eth,12,erger 5% + nca 4%,11,both
371,2024-05-25,M1,0.715,0.3519,49.21678321678322,6,sarmiento,2,kordia,4,ethephon,15,dormex 2% + break,12,both
372,2024-05-25,M1,0.6285000000000001,0.298,47.414478918058855,6,sarmiento,2,kordia,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
373,2024-05-25,M1,0.6240000000000001,0.2991999999999999,47.948717948717935,6,sarmiento,2,kordia,5,aba,12,erger 5% + nca 4%,14,both
374,2024-05-25,M1,0.6522,0.3075,47.14811407543698,6,sarmiento,2,kordia,1,fsh,15,dormex 2% + break,15,both
375,2024-05-25,M1,0.4762,0.2593999999999999,54.47291054178915,6,sarmiento,2,kordia,0,control,6,control,16,both
376,2024-05-25,M1,0.8465999999999999,0.4015999999999999,47.436806047720296,6,sarmiento,2,kordia,4,ethephon,6,control,17,both
377,2024-05-25,M1,0.4294,0.2155,50.18630647414997,6,sarmiento,2,kordia,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
378,2024-05-25,M1,0.5517000000000001,0.2622,47.52582925502989,6,sarmiento,2,kordia,4,ethephon,12,erger 5% + nca 4%,19,both
379,2024-05-25,M1,0.582,0.2764,47.4914089347079,6,sarmiento,2,kordia,1,fsh,15,dormex 2% + break,20,both
380,2024-05-25,M1,0.379,0.185,48.81266490765171,6,sarmiento,2,kordia,3,zn+u+eth,13,,21,both
381,2024-05-25,M1,0.5439,0.2559,47.049089906232766,6,sarmiento,2,kordia,2,zn+eth,13,,22,both
382,2024-05-25,M1,0.5656,0.2606,46.07496463932109,6,sarmiento,2,kordia,0,control,13,,23,both
383,2024-05-25,M1,0.4073,0.1926999999999999,47.31156395777068,6,sarmiento,2,kordia,5,aba,13,,24,both
384,2024-05-25,M1,0.4379,0.2206,50.376798355789,6,sarmiento,2,kordia,3,zn+u+eth,13,,25,both
385,2024-05-25,M1,0.6886,0.3267,47.44408945686901,6,sarmiento,2,kordia,4,ethephon,13,,26,both
387,2024-05-25,M1,0.7088,0.3543999999999999,49.99999999999999,6,sarmiento,2,kordia,2,zn+eth,13,,28,both
388,2024-05-25,M1,0.743,0.3542999999999999,47.685060565275904,6,sarmiento,2,kordia,1,fsh,13,,29,both
389,2024-05-25,M1,0.7322000000000001,0.3552,48.51133570062825,6,sarmiento,2,kordia,5,aba,13,,30,both
360,2024-05-22,M2,0.5609,0.2433,43.37671599215547,6,sarmiento,2,kordia,2,zn+eth,15,dormex 2% + break,1,both
361,2024-05-22,M2,0.4729,0.209,44.19539014590824,6,sarmiento,2,kordia,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
362,2024-05-22,M2,0.4414,0.2006,45.4463072043498,6,sarmiento,2,kordia,0,control,12,erger 5% + nca 4%,3,both
